tag,engine,file,text,audio_s,proc_s,rtf
L3,funasr,clean/light/s2_spk1.wav,其实布洛芬也是一种药，没有早睡早起也是熬夜了。因为你可以早睡早起哦，我方这里再稍微解释一下下，哪怕这个自己是一个刷抖音的，上班的时间不不太有晚，我可以给你己我两点睡十呃十点起，你方是要那他是怎么缓解我们的空虚的？你下班的时间必定也晚。,20.72,0.66,0.032
L3,funasr,clean/light/s2_spk2.wav,其实布洛芬也是一种药的，晚睡早起，也是熬夜了了。因为你可以早睡早起哦，我方这里再稍微解释一下，他哪怕这个自己是一个刷抖音的去上班的时间哦，不太有晚。我可以意思说我两点睡呃，十点起，你方是要那他是怎么缓解我们的空虚的，你下班的时间必定也晚。,20.72,0.64,0.031
L3,funasr,clean/light/s3_spk1.wav,因为你可以为了身体健康哦，不太一致致，可以给你解解释。释睡早起也是熬熬了了方觉得晚睡晚起也是熬夜夜。虽然你是晚睡晚起，是一个刷抖音个人的生活空间，毕竟也就这么点，你是怎么多出额外的时间来过自己的生活的呢？跟八点睡六点起。五、你方是要那他是怎么缓解我们的空虚的？,21.39,0.65,0.030
L3,funasr,clean/light/s3_spk2.wav,因为你可以为了身体健康哦，不太一致，我可以给你解释。晚睡早起也是熬夜了，对方觉得晚睡晚起也是熬夜哦，既然你是晚上，他对晚起是一个刷抖一个个人的生活空间，毕竟也就这么点，你是怎么多出额外的时间来过自己的生活的呢？跟八点睡六点起步，你方是要那他是怎么缓解我们的空虚的？,21.39,0.71,0.033
L3,funasr,clean/light/s4_spk1.wav,呃，不太一致，我可以给你解释是哦，他让你在那个时间段里拥有了自己，因为你可以早睡早起，因为你可以为了身体方面，因为他觉得晚睡晚起是否益有。那你个人的生活空间毕定也就这么点，你下班的时间必定也晚了。嗯，既然你是晚睡晚起。,19.24,0.61,0.032
L3,funasr,clean/light/s4_spk2.wav,哦，不太一致，我可以给你解释哦，他让你在那个时间段里拥有了自己，因为你可以早睡早起，因为你可以为了身体方方的要你。他觉得晚睡晚起是熬夜，那你个人的生活空间必定也就这么点，你下班的时间必定也晚。嗯，既然你是晚睡晚起。,19.24,0.59,0.031
L3,funasr,white_0dB/heavy/s0_spk1.wav,,17.10,0.48,0.028
L3,funasr,white_0dB/heavy/s0_spk2.wav,哦，不太一定晚睡晚起，只要晚睡晚个白，在这二个时间比工也晚一，实在想着熬夜，所谓的熬夜就是晚睡晚一是吧。,17.10,0.54,0.032
L3,funasr,white_0dB/heavy/s1_spk1.wav,晚睡早起也没问题，你长时间觉，因为你可以早睡，没问题，没问题，先不着急，他让在上班的时间给我我们个人必备的事，推荐之备的这这这长时间。是的，也说白了，其实在想着熬夜，所谓的熬夜就是晚睡晚是吧？,17.43,0.59,0.034
L3,funasr,white_0dB/heavy/s1_spk2.wav,我在想着熬夜，所谓的熬夜就是晚睡管理。,17.43,0.52,0.030
L3,funasr,white_0dB/heavy/s2_spk1.wav,"部落分析要没问题，早睡早起也没问题。因为你到一班的时间，你给你晚点呃，十点是一个发送，你帮结束，我OK,我下下把这个时间寄给你，结完。",15.09,0.51,0.034
L3,funasr,white_0dB/heavy/s2_spk2.wav,部落分有进务不我你动动发动动动机幺OK的时员基行新的话。,15.09,0.51,0.034
L3,funasr,white_0dB/heavy/s3_spk1.wav,因为你可以为了深圳一点，因为呃不太三十晚是晚个人的风险空间。觉得网络出来，你们怎么有额外的时间来布置一个发送一个跟八点睡六点，你方是要那他怎么把关？其实我们分析的。,15.75,0.54,0.034
L3,funasr,white_0dB/heavy/s3_spk2.wav,因太确实确不不太确实实未完保证，早日台湾中国空军对上诉人受完。你你什么么？是真八十对六万，你们能知道么？结结进行结了。,15.75,0.51,0.032
L3,funasr,white_0dB/heavy/s4_spk1.wav,因为一个人。,13.74,0.45,0.033
L3,funasr,white_0dB/heavy/s4_spk2.wav,哦，不太一致。我可以我是呃是是在在那个间间拥有的。因为你个人的生活空间，那你可以为得到晚睡晚起，省人未交。你既然是晚睡晚起。,13.74,0.45,0.032
L3,funasr,white_0dB/light/s0_spk1.wav,哦，不太一致，我可以给你我是哪怕这个自己的一个刷个停止自因为你可以为了身体体的，因为为不觉得晚睡晚起是熬夜，要个人可以可以在那边的。你方是这样的，他是怎么缓解我们更期的？好，我先比较晚睡，晚下半时间间不节，晚晚是在讲着熬夜作为的熬夜就是晚睡晚疾是吧？,23.55,0.74,0.031
L3,funasr,white_0dB/light/s0_spk2.wav,,23.55,0.64,0.027
L3,funasr,white_0dB/light/s1_spk1.wav,晚睡早起也没问题，我我我只再稍微微释一下，因为你可以早睡早起哦，他让在那个时间段你帮他要，那他是怎么？所以你可以为了身体时间没没问题，没问题，先不着急，上班的时间毕竟也晚，我的个人配支配的的日常时间是一致的。没错吧？在讲着熬夜，所谓的熬夜就是晚睡晚起，对吧？,22.94,0.68,0.030
L3,funasr,white_0dB/light/s1_spk2.wav,,22.94,0.64,0.028
L3,funasr,white_0dB/light/s2_spk1.wav,"部落分析不一，没有晚睡早起也算容易啊，因为你可以早睡早起哦，我我给你再稍微早，哪怕就自己是一个刷早的一个上午班的时间，就太柔管OK,就是只过两点睡。呃，十点你方睡觉，那他是怎么缓解我们的期的，就下班的时间进行结晚。",20.72,0.63,0.031
L3,funasr,white_0dB/light/s2_spk2.wav,,20.72,0.60,0.029
L3,funasr,white_0dB/light/s3_spk1.wav,因为你可以为了身体有的业务哦，可以，是我我可以，我是晚睡早起也没问题。我觉得晚睡晚起少一夜，既然你是晚他对晚起这个发总个人的生活空间，毕竟其实就这么简单，你是怎通过这些额的的时间来自己跟八点睡六点，你方是要那他是怎么缓解我们的控知的？,21.39,0.65,0.031
L3,funasr,white_0dB/light/s3_spk2.wav,嗯。,21.39,0.67,0.031
L3,funasr,white_0dB/light/s4_spk1.wav,哦，不太一致，我可意思我是哦他让你在那个时间段拥有，因为你可以早早睡，因为你可以这个是你嘛时际就睡到晚睡晚醒早一点，我自己个人的中国空间，毕竟也就这么几天，一下班的时间一续写晚。既然你是晚睡完。,19.24,0.57,0.030
L3,funasr,white_0dB/light/s4_spk2.wav,哦，不太一致OK你我哦，他让你在那个时间段拥有自己，因为你可以早睡早起，因为你可以为了身体方式，因为他觉到晚睡完成少一点跟你个人的生活空间，毕竟也就这么点。你下班的时间毕竟也晚，既然你是晚睡完。,19.24,0.60,0.031
L4,funasr,babble_0dB/heavy/s0_spk1.wav,,17.10,2.03,0.119
L4,funasr,babble_0dB/heavy/s0_spk2.wav,,17.10,0.56,0.033
L4,funasr,babble_0dB/heavy/s1_spk1.wav,,17.43,0.54,0.031
L4,funasr,babble_0dB/heavy/s1_spk2.wav,啊，会早起还是晚，你我往你这要好着自格，因为你可以早睡，不没问题了，你睡不着，他让你一直在上班时间呢进行活，这个确实是这个身体没有的，是在讲讲这话话。对啊。,17.43,0.89,0.051
L4,funasr,babble_0dB/heavy/s2_spk1.wav,,15.09,0.62,0.041
L4,funasr,babble_0dB/heavy/s2_spk2.wav,通过这个小车的的况话，非倒低转业。因因为你你没有解图，好好说你的你的一这之间你就会这的机机发动机的任何的一种态置的进行是下半的一些c息开化。,15.09,0.64,0.042
L4,funasr,babble_0dB/heavy/s3_spk1.wav,,15.75,0.57,0.036
L4,funasr,babble_0dB/heavy/s3_spk2.wav,是盈利，每年体前的一服与太极人团税模式和费游。有人专业，您觉得团税问题是什么？为了他品来工作，发动汽车发展在六十多，然后使用的另一个环题服务。,15.75,0.52,0.033
L4,funasr,babble_0dB/heavy/s4_spk1.wav,,13.74,0.48,0.035
L4,funasr,babble_0dB/heavy/s4_spk2.wav,你你开始举例，也就是我当时候看见你是会这样的决因，因为一个人人有不护，因为已经对你是什么解，就意味着任个人对感兴趣的时候会有不住解决管制管理。,13.74,0.51,0.037
L4,funasr,babble_0dB/light/s0_spk1.wav,,23.55,0.65,0.028
L4,funasr,babble_0dB/light/s0_spk2.wav,我不太懂我我给你就是哪怕你提的是一个刷抖时间，所以你自己为的是你这本是是你的晚税问题。收一一个责人，他认为在那个的时候是有一个他是一个晚件吗？是半年天晚晚结晚，下半两天一定有结晚。现在想着熬夜最熬夜一晚是最以吗？是吧？,23.55,0.70,0.030
L4,funasr,babble_0dB/light/s1_spk1.wav,,22.94,0.70,0.030
L4,funasr,babble_0dB/light/s1_spk2.wav,啊，睡早起没问题。我果光你认识一个问题的觉，因因为你可以早睡，你为最为他让你去依待这个时间很长时要得的，所以你可以为个身体健稳也没问题的，为什么呢？生门会熬熬对我我对每时配合的这长时间你值得的，我现在在的熬熬夜熬熬对你是最对对啊。,22.94,0.70,0.031
L4,funasr,babble_0dB/light/s2_spk1.wav,如果问以你有一一个月转为。,20.72,0.61,0.030
L4,funasr,babble_0dB/light/s2_spk2.wav,不过温析有可能短退走地还软业，因为你可以转退。你如果广络那边稍微一一点点，哪怕你自己是一个发送信度上班的原品，还有网络可可以支持这两年呃十年内你能使用它的的一个环节，下半的一些天体计划。,20.72,0.63,0.030
L4,funasr,babble_0dB/light/s3_spk1.wav,,21.39,0.60,0.028
L4,funasr,babble_0dB/light/s3_spk2.wav,所以你可以为了身体健的一个一种态度，是可以提钱啊，会做一些转理对动晚睡管系保易聊天网睡管关发发动个人的这种人人今天出的问题，协调率五万年是两万公钱跟八年是还是六年？同后我们跟他是管，完全是一系。,21.39,0.64,0.030
L4,funasr,babble_0dB/light/s4_spk1.wav,,19.24,0.59,0.031
L4,funasr,babble_0dB/light/s4_spk2.wav,因为你爱你，他是可以以定是是他他就可以在那个钱转算这个，因为你可以早税，因为你可以那个身体方面的一个就得到完税完成，然后也得这个是个人的这金原则去做这么题况。下班的钱不是什么全职晚税管税。,19.24,0.58,0.030
L4,funasr,clean/heavy/s0_spk1.wav,哦，不太一致，我可以给你，我我我个个人，这个是配一件事的的，你方是那个个个的的我的意思，最晚晚这样这间这样进行工，晚一实在讲着熬夜，所谓的熬夜就是晚最晚啊。,17.10,0.56,0.032
L4,funasr,clean/heavy/s0_spk2.wav,哦，不太一致，我可以给你我是我的个人，他这个地可以直接发表的。你方是要毕定的生活，因为觉觉得晚睡晚，晚睡晚哦，他让在亚短时间这样进行音，夜晚一直在讲着熬夜，所谓的熬夜就是晚睡晚啊。,17.10,0.54,0.032
L4,funasr,clean/heavy/s1_spk1.wav,早睡早起没问题哦，我需要让他给好玩，因为你可以早睡，没问题，没问题，先不着急，他让你在上班的时间记忆别晚，我的个人可以我的一人的日常时间一致的，说白了一直在讲着熬夜。所谓的熬夜就是晚睡晚啊。,17.43,0.54,0.031
L4,funasr,clean/heavy/s1_spk2.wav,早睡早起也是熬夜的哦，不是生为什好玩，因为你可以早睡，没没问题，没问题，先不着他，让你在上班的间段自己努一晚。因为你可以为了身存时间间的最长，时间一致的。说白了其实在讲着熬夜，所谓的熬夜就是晚睡晚啊。,17.43,0.54,0.031
L4,funasr,clean/heavy/s2_spk1.wav,布洛芬嗯，没没问题，所以早起也没问题。因为你上班的时间弟竟也晚，我前你稍微两点睡，他十点一个，稍等一下，你方睡觉，让他稍微快一点。我的同意的，我许你下班的时间，弟竟也晚。,15.09,0.53,0.035
L4,funasr,clean/heavy/s2_spk2.wav,布洛芬也经要的早睡早起，也算熬厌，因为你可以等点必定节哦。我跟你等级稍微讲一点，对，他他给你时点是一个刷抖音时，需要让他多快一点点。同平，你下班的时间必定结管。,15.09,0.50,0.033
L4,funasr,clean/heavy/s3_spk1.wav,因为你可以为了申体我的毅力哦，不是你这可以是我可以为了啊你个人没有生活空间。对，对你就这么行，你是怎么做出额外的时间来，我自己一个八个一跟八点睡，六点休息，你方是要那他怎么缓解我的通资的？,15.75,0.53,0.034
L4,funasr,clean/heavy/s3_spk2.wav,因为你可以为了身体健的依虑哦，不太一，既然你是晚睡晚，人晚睡所有人没问题。你们觉得晚睡晚，你是怎么交额外的时间来布置一个刷抖音的，跟八点睡六点睡息，你方是要那他是怎么缓解我们通气的？,15.75,0.52,0.033
L4,funasr,clean/heavy/s4_spk1.wav,哦，不太一致，我可你我是哦，你们是要在那个时间段拥有的那因为你个人的生活空间，那你定定就是我的意思，晚睡晚，你你别晚睡，既然你是晚睡晚。,13.74,0.44,0.032
L4,funasr,clean/heavy/s4_spk2.wav,哦，不太一致。我可以我是哦，你方是知道一下是怎么环境拥有的，因为你个人的生活空间，那你必备了，多么节呢？因为你晚睡晚几，你前结了，既然你是晚睡晚毕。,13.74,0.47,0.034
L4,funasr,clean/light/s0_spk1.wav,哦，不太一致，我可以给你我只是哪怕这个自己是一个刷抖音的自己，因为你可以为了身体健康，一直都觉得晚睡晚起也是熬夜的个人，他可以支配的。这个你方是一样的，他是怎么缓解我们的通虚的？好，我先聊晚睡晚起，你下班的时间必竟也晚，一直在讲着熬夜，所谓的熬夜就是晚睡晚起啊。,23.55,0.72,0.030
L4,funasr,clean/light/s0_spk2.wav,哦，不太一致，我可以给你解释，哪怕这个自己是一个刷抖音的自己，因为你可以为了身体健康，一直都觉得晚睡晚起是熬夜的个人，他让可以支配的这你方方知道道他是怎么缓解我们的空虚的。好，我先聊聊晚睡晚起，你下班的时间弟竟也晚，一直在讲着熬夜，所谓的熬夜就是晚睡晚起啊。,23.55,0.70,0.030
L4,funasr,clean/light/s1_spk1.wav,早睡早起也算熬夜了哦，我方这里再稍微解释一下，因为你可以早睡早起哦，他让你在那个时间段你方需要，那他是怎么回事？你可以那个身体我的没没问题，问题题不着急，你上班的时间毕竟也有晚，我的个人可以支配的日常时间是一致的。没错，法了吧？是在讲着熬夜，所谓的熬夜就是晚睡晚起，是吧？,22.94,0.68,0.030
L4,funasr,clean/light/s1_spk2.wav,退手机也是熬夜了哦，他自己再稍微解释一下，因为你可以早退哦哦，他让你在那个时间段里没有了，他是怎么回所？你你可以那个身体健康，什么么班的的间毕竟定是，所以吃配的日常配配日日常，就是是最晚是吧？,22.94,0.66,0.029
L4,funasr,clean/light/s2_spk1.wav,布洛芬也是一种要早睡早起，也算熬夜了，因为你可以早睡早起哦，我方这里再稍微解释一下，哪怕这个自己是一个刷抖，一个上班的时间，既定也晚。我的意思是我两点睡呃，十点起，你方是要那他是怎么缓解我们的空突的，你下班的时间既定也晚。,20.72,0.64,0.031
L4,funasr,clean/light/s2_spk2.wav,布洛洛芬是是要早睡早起，也是熬夜的，因为你可以早睡早起哦，我我方给你再稍微解释一下，哪怕这个自己是一个刷抖音的，上班的时间既定态度是我可以自己两点睡。呃，十点你不是药，那他是怎么缓解我们的空虚的？你下班的时间既定也晚。,20.72,0.63,0.030
L4,funasr,clean/light/s3_spk1.wav,因为你可以为了身体，我的抑虑哦，不太一致，我可以给你补啊。睡早起也是熬夜了，我方觉得晚睡晚起也是熬夜的，因且这你是晚睡晚起的一个生活，个人的生活空间毕竟也就这么点，你是怎么多出额外的时间来过自己跟八点睡六点休息，你方是要那他是怎么缓解我们的工资的？,21.39,0.67,0.031
L4,funasr,clean/light/s3_spk2.wav,因为你可以为了身体健康毅力哦，不太一致。我可以给你我是早睡早起，也是熬夜了。我方觉得晚睡晚起是熬夜的，虽然你是晚睡晚起，刷抖音个人的生活空间毕竟也就这么紧，你是怎么多出额外的时间来过自己跟八点睡六点记入你方是要那他是怎么缓解我们的通气的？,21.39,0.67,0.031
L4,funasr,clean/light/s4_spk1.wav,哦，不太一致，我可以给你我只是哦他让你在那个时间段拥有，因为你可以早睡睡，因为为你可以为了生活。我的意思觉得晚睡晚起早一点，那你个人的生活空间毕竟也就这么紧，你下班的时间毕竟也晚，你既然你是晚睡晚。,19.24,0.59,0.031
L4,funasr,clean/light/s4_spk2.wav,哦，不太一致，我可以给你解释哦，他让你在那个时间段拥有了自己，因为你可以早睡，因因为你可以为了身体健康，因为他觉得晚睡晚起守夜，那你个人的生活空间毕竟也就这么点。你下班的时间毕竟也晚，你既然你是晚睡晚起。,19.24,0.58,0.030
L4,funasr,white_0dB/heavy/s0_spk1.wav,,17.10,0.51,0.030
L4,funasr,white_0dB/heavy/s0_spk2.wav,"哦，不太一致。 Ok,我是这个这一个发的是你方需要你是意思，直到晚睡晚睡晚，晚睡晚哦，他让熬夜吧，你在讲的熬夜，所谓的熬夜就是乖，对吧啊？",17.10,0.66,0.039
L4,funasr,white_0dB/heavy/s1_spk1.wav,低头意见，那因为你可以没问题，没问题。,17.43,0.53,0.030
L4,funasr,white_0dB/heavy/s1_spk2.wav,睡早起是在讲的熬夜，所谓的熬夜就是晚睡晚。,17.43,0.52,0.030
L4,funasr,white_0dB/heavy/s2_spk1.wav,,15.09,0.46,0.030
L4,funasr,white_0dB/heavy/s2_spk2.wav,布洛芬呃，小时保费保底没问题，因为你的有时间进行结网，昨天才充两点，是直接一个刷等地航使用，让他保护太结果的候，能说下下半的时间行解法。,15.09,0.47,0.031
L4,funasr,white_0dB/heavy/s3_spk1.wav,,15.75,0.47,0.030
L4,funasr,white_0dB/heavy/s3_spk2.wav,所以你可以看有身体险的几率哦，不太确然晚睡晚人啊。这个人的同学同学觉得晚睡的题是什么？给钱额外的钱来布置一个发走式跟八十岁六十，女方需要那才好好还钱。投资的。,15.75,0.51,0.032
L4,funasr,white_0dB/heavy/s4_spk1.wav,,13.74,0.40,0.029
L4,funasr,white_0dB/heavy/s4_spk2.wav,哦，不太一致，可以我哦。好，只要再让你个我游有因为个个人的错误，人类你可以多，怎么见的，一律是都晚睡晚。对对对，既然是晚睡晚。,13.74,0.44,0.032
L4,funasr,white_0dB/light/s0_spk1.wav,,23.55,0.63,0.027
L4,funasr,white_0dB/light/s0_spk2.wav,哦，不太一致，我可以我哪怕自己给我刷个字，因为你可以为了身体或着，因为你觉得晚睡晚起少夜的个人，他是可以是在那个的，这边常常就说他死欢晚心，我是的啊，我今天要晚睡晚，下班的时间一起结晚是在讲着熬夜，不知道熬夜就是晚睡晚啊。,23.55,0.87,0.037
L4,funasr,white_0dB/light/s1_spk1.wav,,22.94,0.60,0.026
L4,funasr,white_0dB/light/s1_spk2.wav,早睡早起没问题，我得得收一点，因为你可以早睡，所问问以问问题先不着急，上班的时间比竟也晚，我的个人可以支配着家的最长时间，你是怎么做？答的？是在讲的熬夜，所谓的熬夜就是晚睡吧。,22.94,0.67,0.029
L4,funasr,white_0dB/light/s2_spk1.wav,,20.72,0.60,0.029
L4,funasr,white_0dB/light/s2_spk2.wav,不过分分析小时，早睡早起也没问题，因为你可以早睡哦，我们哪怕自己是一个刷抖音，上班的时间都不太久。广我的意思说两点睡呃，十点，你方是要那他是怎么缓接我们通知的，下班的时间是别晚。,20.72,0.77,0.037
L4,funasr,white_0dB/light/s3_spk1.wav,,21.39,0.59,0.027
L4,funasr,white_0dB/light/s3_spk2.wav,因为你可以为了身体减个一虑哦，不太迟。 Ok我早睡早起没问题，觉得晚睡晚几首也虽然只晚睡晚几个，他总个人的生活空间主的也就这么几句，你是怎么做出额外的时间来做自己跟八十睡六点你方需药，那他是怎么完全无可投护的？,21.39,0.71,0.033
L4,funasr,white_0dB/light/s4_spk1.wav,嗯，对。,19.24,0.63,0.033
L4,funasr,white_0dB/light/s4_spk2.wav,"哦，不太一致。Ok,我是哦，他让在那个时间段通用，因为你可以早睡，因为你可以配备深长一的。因为他觉得晚睡晚，我们们熬夜了，跟你个人的生活空间主径也就这么几年，下半半的学人一起学玩。既然你是晚睡完。",19.24,0.61,0.032
L5,funasr,babble_0dB/heavy/s0_spk1.wav,,17.10,1.65,0.096
L5,funasr,babble_0dB/heavy/s0_spk2.wav,嗯。,17.10,0.70,0.041
L5,funasr,babble_0dB/heavy/s1_spk1.wav," Very, very great.",17.43,0.60,0.035
L5,funasr,babble_0dB/heavy/s1_spk2.wav,零点一七一六一七五十九元，十五十十十五条定规定民事成本。如果十千百百分之一碳酸草第六茶。,17.43,0.59,0.034
L5,funasr,babble_0dB/heavy/s2_spk1.wav,,15.09,0.48,0.032
L5,funasr,babble_0dB/heavy/s2_spk2.wav,最后的信息发发生在自校区，主要产生一年异议没异异议议议议证据。据这的信息可能做什么？,15.09,0.55,0.037
L5,funasr,babble_0dB/heavy/s3_spk1.wav,,15.75,0.49,0.031
L5,funasr,babble_0dB/heavy/s3_spk2.wav,,15.75,0.54,0.034
L5,funasr,babble_0dB/heavy/s4_spk1.wav,谢谢感谢谢的幺幺。对对对，东方这边律是台十四号员，欢迎迎欢迎欢迎欢迎迎零零号号零零零零零零零。好，然后另另外一个方嗯嗯。,13.74,0.47,0.034
L5,funasr,babble_0dB/heavy/s4_spk2.wav,就是你这对，因因这个就是哪个一直是中国最业局人民行行商这样的的房屋，因是是等个行情的民度变化。嗯嗯嗯嗯嗯嗯对。,13.74,0.48,0.035
L5,funasr,babble_0dB/light/s0_spk1.wav,,23.55,0.80,0.034
L5,funasr,babble_0dB/light/s0_spk2.wav,,23.55,0.65,0.028
L5,funasr,babble_0dB/light/s1_spk1.wav,,22.94,0.66,0.029
L5,funasr,babble_0dB/light/s1_spk2.wav,,22.94,0.64,0.028
L5,funasr,babble_0dB/light/s2_spk1.wav,,20.72,0.59,0.029
L5,funasr,babble_0dB/light/s2_spk2.wav,嗯嗯，好。,20.72,0.61,0.029
L5,funasr,babble_0dB/light/s3_spk1.wav,,21.39,0.63,0.029
L5,funasr,babble_0dB/light/s3_spk2.wav,,21.39,0.62,0.029
L5,funasr,babble_0dB/light/s4_spk1.wav,,19.24,0.56,0.029
L5,funasr,babble_0dB/light/s4_spk2.wav,,19.24,0.55,0.029
L5,funasr,clean/heavy/s0_spk1.wav,哦，不太一致，我可以给你我是我的个人这一个。是的，你你方实际定是什么？晚晚有睡晚晚睡晚，我一只要晚睡晚啊，在下半呢，实际上弟弟工略晚，其实在讲着熬夜，所谓的熬夜就是晚睡晚子啊。,17.10,0.53,0.031
L5,funasr,clean/heavy/s0_spk2.wav,哦，不太一致，我可以我是我的字，哪怕这个自己可以一致发了。你你们只要一定身体健康，你不觉得晚睡晚晚睡晚睡睡晚，他让你在亚班的时间上都有晚是在讲着熬夜，所谓的熬夜就是晚睡晚死啊。,17.10,0.53,0.031
L5,funasr,clean/heavy/s1_spk1.wav,早睡早起没问题哦，晚睡睡觉早安，因为你可以早对，没问题，没问题，先不着急，在上班的时间毕竟也晚。我的个人可以，我觉得这个最长时间是一致的。你错吧，现在在讲的熬夜，所谓的熬夜就是晚晚晚起啊。,17.43,0.54,0.031
L5,funasr,clean/heavy/s1_spk2.wav,早睡早起没问题哦，我只知道，因为因为你可以早睡没问题了，你先不说他让你在上班时间断炼，以所所以必备了身体健康。这个日常时间，日本说白了实是在讲熬夜所时谓的熬夜就是晚睡忙啊。,17.43,0.56,0.032
L5,funasr,clean/heavy/s2_spk1.wav,布洛芬嗯，要没问好睡，早起也没问题。因为你可以帮之前弟弟也晚，我们前前稍微两点对他十点是一个刷，等你方是要让稍微快一点点，我不可以的，我是你下班的时间，弟弟也晚。,15.09,0.50,0.033
L5,funasr,clean/heavy/s2_spk2.wav,布洛芬也语表得晚，费早起没问题。因为你可以是私前必定结晚。我们你稍微讲一点，对他其实直点是一个发抖音，常需要让他超步太远。重庆我是你下班的时间必定结晚。,15.09,0.52,0.035
L5,funasr,clean/heavy/s3_spk1.wav,因为你可以为了身体健康哦，不太一样。既然你是晚月晚人啊，一个也没有中国空军，那也就这么低。你是怎么做出额外的时间来布计一个刷抖音跟八点对六点进入你方是要那他怎么缓解我们通知的？,15.75,0.54,0.034
L5,funasr,clean/heavy/s3_spk2.wav,因为你可以为了身体健康欲不太。你既然你是晚睡晚睡晚睡做人锻夜，我总觉得晚睡晚起，那也会额外把给给鼓制一个刷抖音的，跟八点睡六点睡入。你方是用，那他怎么缓解我们的工气的？,15.75,0.50,0.032
L5,funasr,clean/heavy/s4_spk1.wav,哦，不太一致，我给你我是哦，女方是要，但他是我，我是拥有的。因为你个人的对错空间，那你你这个不用这么低，我的意思，晚晚晚晚是学晚，你既然你是晚睡晚。,13.74,0.45,0.033
L5,funasr,clean/heavy/s4_spk2.wav,你太理智，我跟你说说，他让你要在那个阶段拥有的，因为你个人对生活空间，那你毕竟都怎么建的，因为你晚晚最晚别晚，既然你是晚睡晚。,13.74,0.45,0.033
L5,funasr,clean/light/s0_spk1.wav,哦，不太一致，我可以给你解释是哪怕这个自己是一个刷抖音个自己。因为你可以为了身体健们一直都觉得晚睡晚起也是熬夜。我个人他让可以知意的是，你是需知道他是怎么缓缓解我们空虚的。好，我这里聊晚睡晚起，你下班的时间必竟也晚是在讲着熬夜，所谓的熬夜就是晚睡晚起啊。,23.55,0.74,0.031
L5,funasr,clean/light/s0_spk2.wav,哦，不太一致，我可以给你解释，哪怕这个自己是一个刷抖音的自己，因为你可以为了身体健康，因为都觉得晚睡晚起是熬夜。我个人他让可以支配的晚常时要，那他是怎么缓解我们的冲突的？好，我先聊晚睡晚起，你下班的时间必竟也晚。其实讲着熬夜，所谓的熬夜就是晚睡晚起啊。,23.55,0.70,0.030
L5,funasr,clean/light/s1_spk1.wav,早睡早起也是熬夜的哦，我方这里再稍微解释一下，因为你可以早睡早起哦，他让你在那个时间段你方需要，那他是怎么回？那你可以备备慎时间，觉得一没问题没问题，先不着急，上班的时间毕竟也有晚，我的个人可以支配的日常时间是一致的。错法啊，其是在讲着熬夜，所谓的熬夜就是晚睡晚子是吧？,22.94,0.70,0.031
L5,funasr,clean/light/s1_spk2.wav,晚睡早起也是熬夜哦哦，我方给你再稍微解释一下，因为你可以早睡早哦，他让你在那个时间段你方没有，那他是怎么回以？你可以为了身体没问题，没问题，没问题，先不着急，上班的时间必竟也晚。我的个人可以支配的日常时间是一致的。说白了一是在讲着熬夜，所谓的熬夜就是晚睡晚起啊。,22.94,0.77,0.034
L5,funasr,clean/light/s2_spk1.wav,布洛芬嗯，要没有早睡早起也是熬夜的，因为你可以早睡早起哦，我方这里再稍微解释一下，哪怕这个地址是一个刷抖音，一个上班的间间。弟弟有晚，我的意思思，我两点睡呃，十点起，你方是要那他是怎么缓解我们的通突的，你下班的时间弟弟也晚。,20.72,0.84,0.041
L5,funasr,clean/light/s2_spk2.wav,布洛芬也定要能晚睡早起，也算熬夜了，因为你可以早睡哦，我方给你再稍微解释一下，哪怕这个自己是一个刷抖一个上班的时间地，不太有网。我可以，你说两点睡啊，十点点你方睡觉，那他是怎么缓解我们的工资的，你下班的时间必定也晚。,20.72,0.86,0.041
L5,funasr,clean/light/s3_spk1.wav,因为你可以为了身体健康的心力哦，不太一致。我可以给你组释，早睡早起，也是夜都觉得晚睡晚起少夜夜。虽然你是晚睡晚起，刷抖个人的生活空间，毕竟也就这么低。你是怎么多出额外的时间来做自己跟八点睡六点低，你方需要，那他怎么缓解？我们通虚的。,21.39,0.79,0.037
L5,funasr,clean/light/s3_spk2.wav,因为你可以为了身体健康哦哦，不太一致，我可以给你解释，晚睡早起也是熬夜了。我觉得晚睡晚起是熬夜了，既然你是晚睡晚起，一个刷个个人的生活空间，毕竟也就这么点，你是怎么多出额外的时间来我自己啊八点睡六点记录你方去要，那他是怎么缓解我们的通虚的？,21.39,0.92,0.043
L5,funasr,clean/light/s4_spk1.wav,我不太一致，我可以给你解释哦，他这个在那个时间段里拥有了自己，因为你可以早睡，因为你可以为了身体方面，一定方觉得晚睡晚起是容易。对，那你个人的生活空间毕竟也就这么低，你下班的时间毕竟也晚，既然你是晚睡晚起。,19.24,0.80,0.042
L5,funasr,clean/light/s4_spk2.wav,哦，不太一致，我可以给你解释哦，他让你在那个时间段里拥有，因为你可以早睡早起，因为你可以为了身体健健康，你他觉得晚睡晚起少夜，对，那你个人的生活空间毕竟也就这么定。你下班的时间毕竟也晚，既然你是晚睡晚起。,19.24,0.74,0.038
L5,funasr,white_0dB/heavy/s0_spk1.wav,,17.10,0.64,0.038
