tag,engine,file,text,audio_s,proc_s,rtf
white_15dB__specsub,whisper,con_004.wav,不落分也是一种必要的,1.90,0.58,0.307
white_15dB__specsub,whisper,con_005.wav,都觉得晚睡晚醒少夜,2.15,0.58,0.269
white_15dB__specsub,whisper,con_006.wav,晚睡早起也算熬夜,2.15,0.58,0.267
white_15dB__specsub,whisper,con_007.wav,因为你可以早睡早醒,1.56,0.51,0.326
white_15dB__specsub,whisper,con_008.wav,因為你可以為了身體健康,1.64,0.58,0.351
white_15dB__specsub,whisper,con_009.wav,小蜜蜂,1.39,0.76,0.551
white_15dB__specsub,whisper,con_010.wav,"哦,不太一致,我可以给你解释",2.41,0.67,0.278
white_15dB__specsub,whisper,con_011.wav,你没有多两个小时但是你自己是不是一样的吗我可以给你解释,3.60,0.89,0.246
white_15dB__specsub,whisper,pro_001.wav,乙方是药那它是怎么环节我们的空虚的,3.09,0.81,0.261
white_15dB__specsub,whisper,pro_002.wav,没问题 没问题 先不着急,1.30,0.59,0.452
white_15dB__specsub,whisper,pro_003.wav,因为有一个前提性的问题没有讨论,2.58,0.65,0.251
white_15dB__specsub,whisper,pro_004.wav,其实在讲的熬夜所谓的熬夜就是晚睡晚醒,4.46,0.77,0.172
white_15dB__specsub,whisper,pro_005.wav,好 我先聊晚睡晚起,2.32,0.56,0.241
white_15dB__specsub,whisper,pro_006.wav,既然你是晚睡晚起,2.07,0.52,0.251
white_15dB__specsub,whisper,pro_007.wav,上班的时间必定也晚,2.58,0.59,0.228
white_15dB__specsub,whisper,pro_008.wav,下班的时间一定也晚,2.58,0.53,0.207
white_15dB__specsub,whisper,pro_009.wav,那你个人的生活空间必定也就这么紧,3.26,0.69,0.213
white_15dB__specsub,whisper,pro_010.wav,你是怎么多出额外的时间来过自己的生活,3.01,0.68,0.225
white_15dB__specsub,whisper,pro_011.wav,我的意思是两点睡十点起,3.01,0.53,0.177
white_15dB__specsub,whisper,pro_012.wav,跟八点睡六点起,2.07,0.52,0.252
white_15dB__specsub,whisper,pro_013.wav,我的個人是可以支配的,2.07,0.52,0.251
white_15dB__specsub,whisper,pro_014.wav,日常时间是一致的没错吧,1.73,0.62,0.358
white_15dB__specsub,whisper,pro_015.wav,我多了两个小时,1.21,0.51,0.424
white_5dB__specsub,whisper,con_001.wav,它让你在那个时间段拥有了自己,3.77,0.92,0.244
white_5dB__specsub,whisper,con_002.wav,打它这个字体是一个刷抖音的字体,2.92,0.64,0.218
white_5dB__specsub,whisper,con_003.wav,,1.90,0.49,0.257
white_5dB__specsub,whisper,con_004.wav,,1.90,0.57,0.300
white_5dB__specsub,whisper,con_005.wav,晚睡晚醒,2.15,0.56,0.259
white_5dB__specsub,whisper,con_006.wav,哇 睡早起也没问题,2.15,0.60,0.277
white_5dB__specsub,whisper,con_007.wav,因為你可以早睡,1.56,0.58,0.371
white_5dB__specsub,whisper,con_008.wav,那你可以背個身體電腦,1.64,0.60,0.364
white_5dB__specsub,whisper,con_009.wav,,1.39,0.51,0.369
white_5dB__specsub,whisper,con_010.wav,不太一致,2.41,0.61,0.255
white_5dB__specsub,whisper,con_011.wav,你没有多两个小时但是你自己是不是多两个我给你解释,3.60,1.11,0.308
white_5dB__specsub,whisper,pro_001.wav,蚁帮是药那它是怎么环节我们的东西呢,3.09,0.99,0.321
white_5dB__specsub,whisper,pro_002.wav,没问题没问题先不着急,1.30,0.61,0.470
white_5dB__specsub,whisper,pro_003.wav,因为有一个前提性的问题没有讨论,2.58,0.64,0.250
white_5dB__specsub,whisper,pro_004.wav,是在讲的熬夜嘴的熬夜就是晚睡晚醒,4.46,0.72,0.162
white_5dB__specsub,whisper,pro_005.wav,好 我先比较晚睡晚起,2.32,0.60,0.258
white_5dB__specsub,whisper,pro_006.wav,既然你是晚睡晚起,2.07,0.52,0.251
white_5dB__specsub,whisper,pro_007.wav,上班的时间一定有啊,2.58,0.59,0.230
white_5dB__specsub,whisper,pro_008.wav,下半段时间继续接网,2.58,0.69,0.269
white_5dB__specsub,whisper,pro_009.wav,那你个人的生活空间毕竟也就这么低,3.26,0.91,0.278
white_5dB__specsub,whisper,pro_010.wav,你是怎么过出额外的时间来过出自己的,3.01,0.70,0.233
white_5dB__specsub,whisper,pro_011.wav,这就是两点睡十点,3.01,0.58,0.194
white_5dB__specsub,whisper,pro_012.wav,跟八点睡六点,2.07,0.53,0.255
white_5dB__specsub,whisper,pro_013.wav,我的個人是可以失陪的,2.07,0.56,0.271
white_5dB__specsub,whisper,pro_014.wav,日常时间是一致的 没错吧,1.73,0.67,0.390
white_5dB__specsub,whisper,pro_015.wav,我多了两个小时,1.21,0.59,0.484
white_0dB__specsub,whisper,con_001.wav,它讓你在那個階段擁有了自己,3.77,1.28,0.339
white_0dB__specsub,whisper,con_002.wav,,2.92,1.05,0.360
white_0dB__specsub,whisper,con_003.wav,,1.90,0.64,0.335
white_0dB__specsub,whisper,con_004.wav,,1.90,0.68,0.357
white_0dB__specsub,whisper,con_005.wav,到晚睡晚醒,2.15,0.75,0.350
white_0dB__specsub,whisper,con_006.wav,,2.15,0.82,0.382
white_0dB__specsub,whisper,con_007.wav,因为你可以早睡的,1.56,0.82,0.529
white_0dB__specsub,whisper,con_008.wav,,1.64,0.72,0.437
white_0dB__specsub,whisper,con_009.wav,小蜜蜂,1.39,0.85,0.614
white_0dB__specsub,whisper,con_010.wav,哦 不太意思 我可以跟你說,2.41,0.97,0.404
white_0dB__specsub,whisper,con_011.wav,你給我多兩個小時但是你自己吃我給你自己吃,3.60,1.48,0.410
white_0dB__specsub,whisper,pro_001.wav,"比方是药,那它是怎么关节我们的工具呢?",3.09,1.32,0.427
white_0dB__specsub,whisper,pro_002.wav,請不吝点赞 订阅 转发 打赏支持明镜与点点栏目,1.30,1.90,1.459
white_0dB__specsub,whisper,pro_003.wav,因为有一个前提你们没有炒歌,2.58,0.98,0.380
white_0dB__specsub,whisper,pro_004.wav,就在讲的熬夜所谓的熬夜就是晚睡晚醒,4.46,1.47,0.330
white_0dB__specsub,whisper,pro_005.wav,好 我先表转最晚,2.32,0.95,0.408
white_0dB__specsub,whisper,pro_006.wav,既然你是碗碎碗,2.07,1.03,0.497
white_0dB__specsub,whisper,pro_007.wav,上班的時間一定有,2.58,0.85,0.329
white_0dB__specsub,whisper,pro_008.wav,下班的時間 別忘了,2.58,0.92,0.357
white_0dB__specsub,whisper,pro_009.wav,那你个人在收获空间的意义也就这么决定,3.26,1.37,0.420
white_0dB__specsub,whisper,pro_010.wav,,3.01,1.38,0.459
white_0dB__specsub,whisper,pro_011.wav,也就是2点所以是10点之后,3.01,1.11,0.368
white_0dB__specsub,whisper,pro_012.wav,跟白驴水溜,2.07,0.92,0.445
white_0dB__specsub,whisper,pro_013.wav,,2.07,1.00,0.484
white_0dB__specsub,whisper,pro_014.wav,这一场是连续剧的你说吧,1.73,1.26,0.732
white_0dB__specsub,whisper,pro_015.wav,我做的那樣子,1.21,2.64,2.173
babble_15dB__specsub,whisper,con_001.wav,它让你在那个时间段拥有了自己,3.77,1.54,0.409
babble_15dB__specsub,whisper,con_002.wav,哪怕这个字体是一个刷抖音的字体,2.92,1.21,0.414
babble_15dB__specsub,whisper,con_003.wav,,1.90,0.93,0.491
babble_15dB__specsub,whisper,con_004.wav,附落分域是必要的,1.90,1.05,0.556
babble_15dB__specsub,whisper,con_005.wav,都觉得晚睡晚起,2.15,0.84,0.391
babble_15dB__specsub,whisper,con_006.wav,好睡早起也算,2.15,0.91,0.421
babble_15dB__specsub,whisper,con_007.wav,因为你可以早睡早醒,1.56,0.86,0.556
babble_15dB__specsub,whisper,con_008.wav,那你可以为了身体健康,1.64,1.00,0.609
babble_15dB__specsub,whisper,con_009.wav,小蜜蜂,1.39,0.67,0.483
babble_15dB__specsub,whisper,con_010.wav,不太一致我可以给你解释,2.41,1.14,0.474
babble_15dB__specsub,whisper,con_011.wav,你没有多两个小时但是你自己是一样的吗我可以给你解释,3.60,1.75,0.486
babble_15dB__specsub,whisper,pro_001.wav,乙方是药那它是怎么环接我们的空虚的,3.09,1.49,0.481
babble_15dB__specsub,whisper,pro_002.wav,没问题没问题先不着急,1.30,1.01,0.774
babble_15dB__specsub,whisper,pro_003.wav,因为有一个前提性的问题没有讨论,2.58,1.24,0.480
babble_15dB__specsub,whisper,pro_004.wav,你在讲的熬夜所谓的熬夜就是晚睡晚起是吧,4.46,1.56,0.349
babble_15dB__specsub,whisper,pro_005.wav,好 我先聊晚睡晚起,2.32,0.89,0.385
babble_15dB__specsub,whisper,pro_006.wav,既然你是晚睡晚起,2.07,0.90,0.434
babble_15dB__specsub,whisper,pro_007.wav,上班的时间必定有啊,2.58,0.96,0.374
babble_15dB__specsub,whisper,pro_008.wav,下班的时间一定写完,2.58,0.93,0.361
babble_15dB__specsub,whisper,pro_009.wav,那你个人的生活空间必定也就这么低,3.26,1.32,0.403
babble_15dB__specsub,whisper,pro_010.wav,你是怎么多出额外的时间来过渡,3.01,1.46,0.487
babble_15dB__specsub,whisper,pro_011.wav,我的衣服是两点睡十点起,3.01,1.12,0.373
babble_15dB__specsub,whisper,pro_012.wav,跟八点睡六点起,2.07,0.78,0.376
babble_15dB__specsub,whisper,pro_013.wav,我的個人是可以支配的,2.07,0.89,0.429
babble_15dB__specsub,whisper,pro_014.wav,日常时间是一致的没错吧,1.73,1.12,0.651
babble_15dB__specsub,whisper,pro_015.wav,我多了两个小时,1.21,0.84,0.695
babble_5dB__specsub,whisper,con_001.wav,它让你在那个时间段拥有的思想,3.77,1.25,0.330
babble_5dB__specsub,whisper,con_002.wav,打发这个字体是一个刷抖音的字体,2.92,0.86,0.295
babble_5dB__specsub,whisper,con_003.wav,,1.90,0.72,0.382
babble_5dB__specsub,whisper,con_004.wav,,1.90,0.84,0.442
babble_5dB__specsub,whisper,con_005.wav,我们都晚睡晚起床,2.15,0.93,0.431
babble_5dB__specsub,whisper,con_006.wav,哇 睡早起也没问题,2.15,0.91,0.423
babble_5dB__specsub,whisper,con_007.wav,因為你可以送稅,1.56,0.81,0.520
babble_5dB__specsub,whisper,con_008.wav,那你可以为了身体健康,1.64,0.80,0.487
babble_5dB__specsub,whisper,con_009.wav,,1.39,0.69,0.495
babble_5dB__specsub,whisper,con_010.wav,哦 不太一致我给你解释,2.41,1.14,0.474
babble_5dB__specsub,whisper,con_011.wav,你给我多两个小时但是你自己是不是你不要让我多留一些精神,3.60,1.59,0.440
babble_5dB__specsub,whisper,pro_001.wav,比方是药那它是怎么管结果是什么,3.09,1.57,0.508
babble_5dB__specsub,whisper,pro_002.wav,没问题没问题先不着急,1.30,1.02,0.785
babble_5dB__specsub,whisper,pro_003.wav,因为有一个前提性那么你没有讨论,2.58,1.20,0.465
babble_5dB__specsub,whisper,pro_004.wav,我们现在讲的是熬夜的味道熬夜就是晚睡晚起,4.46,1.07,0.239
babble_5dB__specsub,whisper,pro_005.wav,好 我先聊晚睡,2.32,0.60,0.257
babble_5dB__specsub,whisper,pro_006.wav,,2.07,0.87,0.422
babble_5dB__specsub,whisper,pro_007.wav,你上班的时间你别忘了,2.58,1.02,0.394
babble_5dB__specsub,whisper,pro_008.wav,"下半段就讲到这里,再见!",2.58,9.02,3.496
babble_5dB__specsub,whisper,pro_009.wav,那你个人的生活风险一定也就这么低,3.26,1.18,0.361
babble_5dB__specsub,whisper,pro_010.wav,你是他們從頭賣的 原來副主席,3.01,1.17,0.388
babble_5dB__specsub,whisper,pro_011.wav,2012年10年,3.01,0.77,0.257
babble_5dB__specsub,whisper,pro_012.wav,跟八点是六点,2.07,0.74,0.356
babble_5dB__specsub,whisper,pro_013.wav,,2.07,0.73,0.353
babble_5dB__specsub,whisper,pro_014.wav,这一场是联系制的好吧,1.73,1.11,0.641
babble_5dB__specsub,whisper,pro_015.wav,,1.21,0.64,0.524
babble_0dB__specsub,whisper,con_001.wav,,3.77,1.45,0.384
babble_0dB__specsub,whisper,con_002.wav,,2.92,5.42,1.855
babble_0dB__specsub,whisper,con_003.wav,,1.90,0.59,0.309
babble_0dB__specsub,whisper,con_004.wav,,1.90,0.67,0.353
babble_0dB__specsub,whisper,con_005.wav,我只能玩 玩 玩 玩,2.15,1.53,0.711
babble_0dB__specsub,whisper,con_006.wav,,2.15,1.31,0.606
babble_0dB__specsub,whisper,con_007.wav,,1.56,1.22,0.783
babble_0dB__specsub,whisper,con_008.wav,,1.64,0.76,0.465
babble_0dB__specsub,whisper,con_009.wav,,1.39,0.84,0.605
babble_0dB__specsub,whisper,con_010.wav,,2.41,0.87,0.363
babble_0dB__specsub,whisper,con_011.wav,你不要亂來你不要亂來你不要亂來,3.60,1.46,0.405
babble_0dB__specsub,whisper,pro_001.wav,比方是药那它是什么玉米,3.09,1.36,0.439
babble_0dB__specsub,whisper,pro_002.wav,,1.30,0.85,0.654
babble_0dB__specsub,whisper,pro_003.wav,因为有一个阶级可能来不及了,2.58,1.15,0.447
babble_0dB__specsub,whisper,pro_004.wav,太阳的毛病会导致患者的患者,4.46,1.31,0.293
babble_0dB__specsub,whisper,pro_005.wav,好 我先不要买这份,2.32,0.71,0.307
babble_0dB__specsub,whisper,pro_006.wav,千萬別忘記,2.07,0.82,0.395
babble_0dB__specsub,whisper,pro_007.wav,上班的时间请你给我,2.58,0.82,0.316
babble_0dB__specsub,whisper,pro_008.wav,下半身,2.58,0.59,0.229
babble_0dB__specsub,whisper,pro_009.wav,,3.26,1.47,0.451
babble_0dB__specsub,whisper,pro_010.wav,,3.01,1.12,0.372
babble_0dB__specsub,whisper,pro_011.wav,,3.01,0.58,0.193
babble_0dB__specsub,whisper,pro_012.wav,,2.07,0.71,0.344
babble_0dB__specsub,whisper,pro_013.wav,響鐘,2.07,0.68,0.330
babble_0dB__specsub,whisper,pro_014.wav,非常神奇的一幅畫,1.73,0.93,0.537
babble_0dB__specsub,whisper,pro_015.wav,,1.21,0.83,0.680
clean__frcrn,funasr,con_001.wav,哦，他让你在那个时间段里拥有了自己。,3.77,1.53,0.406
clean__frcrn,funasr,con_002.wav,哪怕这个自己是一个刷抖音的自己。,2.92,0.19,0.066
clean__frcrn,funasr,con_003.wav,哦，我方这里再稍微解释一下他。,1.90,0.17,0.089
clean__frcrn,funasr,con_004.wav,其实布洛芬也是一种药。,1.90,0.16,0.086
clean__frcrn,funasr,con_005.wav,方觉得晚睡晚起也是熬夜。,2.15,0.17,0.078
clean__frcrn,funasr,con_006.wav,晚睡早起也是熬夜了。,2.15,0.18,0.084
clean__frcrn,funasr,con_007.wav,因为你可以早睡早起。,1.56,0.15,0.099
clean__frcrn,funasr,con_008.wav,因为你可以为了身体健康。,1.64,0.15,0.089
clean__frcrn,funasr,con_009.wav,早上晚上。,1.39,0.17,0.120
clean__frcrn,funasr,con_010.wav,哦，不太一致，我可以给你解。,2.41,0.23,0.094
clean__frcrn,funasr,con_011.wav,你没有多两个小时，但是你自己的时间多多，我可以给你解释。,3.60,0.20,0.056
clean__frcrn,funasr,pro_001.wav,你方是要那他是怎么缓解我们的空虚的？,3.09,0.22,0.072
clean__frcrn,funasr,pro_002.wav,没问题，没问题，先不着急。,1.30,0.20,0.156
clean__frcrn,funasr,pro_003.wav,因为有一个前提性的问题没有讨论。,2.58,0.20,0.079
clean__frcrn,funasr,pro_004.wav,其实在讲的熬夜，所谓的熬夜就是晚睡晚起，是吧？,4.46,0.26,0.057
clean__frcrn,funasr,pro_005.wav,好，我先聊晚都帅晚起。,2.32,0.16,0.067
clean__frcrn,funasr,pro_006.wav,嗯，既然你是晚睡晚起。,2.07,0.20,0.099
clean__frcrn,funasr,pro_007.wav,你上班的时间必定也晚。,2.58,0.21,0.082
clean__frcrn,funasr,pro_008.wav,你下班的时间必定也晚。,2.58,0.23,0.088
clean__frcrn,funasr,pro_009.wav,那你个人的生活空间必定也就这么点。,3.26,0.21,0.063
clean__frcrn,funasr,pro_010.wav,你是怎么多出额外的时间来过自己的生活的呢？,3.01,0.20,0.067
clean__frcrn,funasr,pro_011.wav,我的意思是两点睡十呃，十点起。,3.01,0.20,0.067
clean__frcrn,funasr,pro_012.wav,跟八点睡六点起舞。,2.07,0.22,0.105
clean__frcrn,funasr,pro_013.wav,我的个人是可以支配的。,2.07,0.16,0.077
clean__frcrn,funasr,pro_014.wav,日常时间是一致的，没错吧。,1.73,0.19,0.109
clean__frcrn,funasr,pro_015.wav,我多了两个小时。,1.21,0.25,0.207
white_15dB__frcrn,funasr,con_001.wav,哦，他让你在那个时间段里拥有了自己。,3.77,2.06,0.547
white_15dB__frcrn,funasr,con_002.wav,哪怕这个自己是一个刷抖音的自己。,2.92,0.45,0.155
white_15dB__frcrn,funasr,con_003.wav,哦，我方这里再稍微解释一下。,1.90,0.41,0.217
white_15dB__frcrn,funasr,con_004.wav,其实布洛芬一一种药。,1.90,0.37,0.196
white_15dB__frcrn,funasr,con_005.wav,都觉得晚睡晚起也是熬夜。,2.15,0.41,0.192
white_15dB__frcrn,funasr,con_006.wav,晚睡早起也算熬夜了。,2.15,0.39,0.183
white_15dB__frcrn,funasr,con_007.wav,因为你可以早睡早起。,1.56,0.37,0.238
white_15dB__frcrn,funasr,con_008.wav,因为你可以为了身体健康。,1.64,0.35,0.214
white_15dB__frcrn,funasr,con_009.wav,,1.39,0.03,0.025
white_15dB__frcrn,funasr,con_010.wav,哦，不太一致，我可以给你解。,2.41,0.41,0.172
white_15dB__frcrn,funasr,con_011.wav,你没有多两个小时，但是你自己的什么也不要，我可以给你解释。,3.60,0.42,0.117
white_15dB__frcrn,funasr,pro_001.wav,你方是要那他是怎么缓解我们的空虚的？,3.09,0.46,0.148
white_15dB__frcrn,funasr,pro_002.wav,没问题，没问题，先不着急。,1.30,0.33,0.256
white_15dB__frcrn,funasr,pro_003.wav,咦因为有一个前提性的问题没有讨论。,2.58,0.42,0.161
white_15dB__frcrn,funasr,pro_004.wav,其实在讲呢熬夜所谓的熬夜就是晚睡晚起是吧？,4.46,0.54,0.122
white_15dB__frcrn,funasr,pro_005.wav,好，我先聊晚都睡晚起。,2.32,0.40,0.173
white_15dB__frcrn,funasr,pro_006.wav,嗯，既然你是晚睡晚起。,2.07,0.39,0.186
white_15dB__frcrn,funasr,pro_007.wav,你上班的时间必定也晚。,2.58,0.42,0.161
white_15dB__frcrn,funasr,pro_008.wav,你下班的时间必定也晚。,2.58,0.35,0.135
white_15dB__frcrn,funasr,pro_009.wav,那你个人的生活空间必定也就这么点。,3.26,0.48,0.146
white_15dB__frcrn,funasr,pro_010.wav,你是怎么多出额外的时间来过自己的生活的？,3.01,0.37,0.124
white_15dB__frcrn,funasr,pro_011.wav,我的意思是两点睡十呃，十点起。,3.01,0.43,0.144
white_15dB__frcrn,funasr,pro_012.wav,跟八点睡六点起。,2.07,0.40,0.191
white_15dB__frcrn,funasr,pro_013.wav,我的个人是可以支配的。,2.07,0.41,0.197
white_15dB__frcrn,funasr,pro_014.wav,日常时间是一致的，没错吧。,1.73,0.34,0.195
white_15dB__frcrn,funasr,pro_015.wav,我吃十个小时。,1.21,0.34,0.282
white_5dB__frcrn,funasr,con_001.wav,哦，他让你在那个时间段里拥有了自己。,3.77,2.10,0.556
white_5dB__frcrn,funasr,con_002.wav,哪怕这个字是一个刷抖音的自己。,2.92,0.38,0.130
white_5dB__frcrn,funasr,con_003.wav,哦，我帮你再稍微解释一下。,1.90,0.38,0.202
white_5dB__frcrn,funasr,con_004.wav,布洛芬有一种药。,1.90,0.39,0.203
white_5dB__frcrn,funasr,con_005.wav,觉得晚睡晚起少熬夜。,2.15,0.40,0.185
white_5dB__frcrn,funasr,con_006.wav,晚被早起也算容易了。,2.15,0.40,0.186
white_5dB__frcrn,funasr,con_007.wav,因为你可以早睡的，我洗。,1.56,0.36,0.229
white_5dB__frcrn,funasr,con_008.wav,因为你可以为了身体健康。,1.64,0.40,0.243
white_5dB__frcrn,funasr,con_009.wav,,1.39,0.02,0.017
white_5dB__frcrn,funasr,con_010.wav,哦，不太一致，我可以给你。,2.41,0.39,0.162
white_5dB__frcrn,funasr,con_011.wav,你没我多两个小时，但是你自己的什么是多了个吗？我可以给你解释。,3.60,0.49,0.135
white_5dB__frcrn,funasr,pro_001.wav,你方是要那他是怎么缓解我们的风隙的？,3.09,0.46,0.149
white_5dB__frcrn,funasr,pro_002.wav,没问题，没问题，先不着急。,1.30,0.34,0.258
white_5dB__frcrn,funasr,pro_003.wav,也因为有一个闲置性的问题没有讨论。,2.58,0.39,0.153
white_5dB__frcrn,funasr,pro_004.wav,其实在讲的熬夜，所谓的熬夜就是晚睡晚起，是吧？,4.46,0.55,0.122
white_5dB__frcrn,funasr,pro_005.wav,好，我先聊晚睡晚起。,2.32,0.41,0.179
white_5dB__frcrn,funasr,pro_006.wav,既然你是晚睡晚起。,2.07,0.37,0.179
white_5dB__frcrn,funasr,pro_007.wav,一、上班的时间毕竟也晚。,2.58,0.40,0.154
white_5dB__frcrn,funasr,pro_008.wav,你下班的时间必定也晚。,2.58,0.41,0.160
white_5dB__frcrn,funasr,pro_009.wav,那你个人的生活空间必定也就这么点。,3.26,0.48,0.146
white_5dB__frcrn,funasr,pro_010.wav,你是怎么多出额外的时间来过自己的生活？,3.01,0.44,0.146
white_5dB__frcrn,funasr,pro_011.wav,我的意思是两点睡十呃，十点起。,3.01,0.43,0.143
white_5dB__frcrn,funasr,pro_012.wav,跟八点睡六点醒。,2.07,0.39,0.190
white_5dB__frcrn,funasr,pro_013.wav,我的个人是可以支配的这。,2.07,0.39,0.190
white_5dB__frcrn,funasr,pro_014.wav,日常时间是一致的，没错吧。,1.73,0.31,0.180
white_5dB__frcrn,funasr,pro_015.wav,我试现一个导致。,1.21,0.33,0.275
white_0dB__frcrn,funasr,con_001.wav,哦，他让你在那个时间段拥有了，估计。,3.77,2.00,0.530
white_0dB__frcrn,funasr,con_002.wav,哪怕这个自己是一个刷抖音的自己。,2.92,0.45,0.153
white_0dB__frcrn,funasr,con_003.wav,宝宝是在是位置。,1.90,0.37,0.195
white_0dB__frcrn,funasr,con_004.wav,部落奔呃，要。,1.90,0.37,0.196
white_0dB__frcrn,funasr,con_005.wav,觉得晚睡晚少一有。,2.15,0.39,0.179
white_0dB__frcrn,funasr,con_006.wav,爸，再找几啊一天。,2.15,0.40,0.186
white_0dB__frcrn,funasr,con_007.wav,因为你可以早睡早起。,1.56,0.35,0.224
white_0dB__frcrn,funasr,con_008.wav,那你可以为了身体健康。,1.64,0.36,0.218
white_0dB__frcrn,funasr,con_009.wav,两块钱。对。,1.39,0.36,0.257
white_0dB__frcrn,funasr,con_010.wav,哦，不太一致，我可以给你我。,2.41,0.46,0.193
white_0dB__frcrn,funasr,con_011.wav,你没有多两个小时，但是一次我什么也多一个吗？我可以做。,3.60,0.46,0.128
white_0dB__frcrn,funasr,pro_001.wav,乙方是曜，那他是怎么缓解我们的工具的？,3.09,0.49,0.160
white_0dB__frcrn,funasr,pro_002.wav,没问题，问先不着急。,1.30,0.32,0.248
white_0dB__frcrn,funasr,pro_003.wav,嗯，因为有一个前提性的问题是没有讨论。,2.58,0.44,0.169
white_0dB__frcrn,funasr,pro_004.wav,其实在讲的熬夜，所谓的熬夜都是晚睡晚起，是吧？,4.46,0.53,0.120
white_0dB__frcrn,funasr,pro_005.wav,好，我先比较晚睡晚起。,2.32,0.41,0.177
white_0dB__frcrn,funasr,pro_006.wav,既然你是晚睡晚起。,2.07,0.38,0.183
white_0dB__frcrn,funasr,pro_007.wav,上班的时间地点也晚。,2.58,0.41,0.158
white_0dB__frcrn,funasr,pro_008.wav,下班的时间比别晚。,2.58,0.42,0.165
white_0dB__frcrn,funasr,pro_009.wav,那你个人的生活空间毕竟也就这么。,3.26,0.40,0.122
white_0dB__frcrn,funasr,pro_010.wav,你是怎么多出额外的时间来做自己的？,3.01,0.47,0.157
white_0dB__frcrn,funasr,pro_011.wav,我的意思是两点睡呃，十点起。,3.01,0.46,0.152
white_0dB__frcrn,funasr,pro_012.wav,跟鬼掉去。,2.07,0.40,0.195
white_0dB__frcrn,funasr,pro_013.wav,配适配。,2.07,0.36,0.173
white_0dB__frcrn,funasr,pro_014.wav,日常时间是没吃的，没错吧。,1.73,0.37,0.216
white_0dB__frcrn,funasr,pro_015.wav,我说了两个小时。,1.21,0.36,0.292
babble_15dB__frcrn,funasr,con_001.wav,哦，他让你在那个时间段里拥有了自己。,3.77,1.95,0.516
babble_15dB__frcrn,funasr,con_002.wav,哪怕这个自己是一个刷抖音的自己。,2.92,0.49,0.169
babble_15dB__frcrn,funasr,con_003.wav,哦，我方这里再稍微解释一下。,1.90,0.42,0.222
babble_15dB__frcrn,funasr,con_004.wav,其实布洛芬也是要。,1.90,0.39,0.207
babble_15dB__frcrn,funasr,con_005.wav,都觉得晚睡晚起是熬夜务。,2.15,0.41,0.192
babble_15dB__frcrn,funasr,con_006.wav,早睡早起也算熬厌的。,2.15,0.41,0.189
babble_15dB__frcrn,funasr,con_007.wav,因为你可以早睡早起。,1.56,0.37,0.238
babble_15dB__frcrn,funasr,con_008.wav,因为你可以为了身体健康。,1.64,0.36,0.217
babble_15dB__frcrn,funasr,con_009.wav,,1.39,0.04,0.026
babble_15dB__frcrn,funasr,con_010.wav,哦，不太一致，我可以给你解。,2.41,0.42,0.175
babble_15dB__frcrn,funasr,con_011.wav,你没有多两个小时，但是你自己的什么人做了吗？我可以给你解释。,3.60,0.49,0.137
babble_15dB__frcrn,funasr,pro_001.wav,你方是要那他是怎么缓解我们的空虚的？,3.09,0.45,0.146
babble_15dB__frcrn,funasr,pro_002.wav,没问题，没问题，先不着急。,1.30,0.34,0.263
babble_15dB__frcrn,funasr,pro_003.wav,因为有一个前提性的问题没有讨论。,2.58,0.38,0.147
babble_15dB__frcrn,funasr,pro_004.wav,是在讲呢熬夜所谓的熬夜就是晚睡晚起是吧？,4.46,0.51,0.115
babble_15dB__frcrn,funasr,pro_005.wav,好，我先聊晚上有晚起。,2.32,0.41,0.178
babble_15dB__frcrn,funasr,pro_006.wav,既然你是晚睡晚起。,2.07,0.39,0.189
babble_15dB__frcrn,funasr,pro_007.wav,你上班的时间毕定也晚。,2.58,0.36,0.141
babble_15dB__frcrn,funasr,pro_008.wav,你下班的时间一定也晚。,2.58,0.41,0.159
babble_15dB__frcrn,funasr,pro_009.wav,那你个人的生活空间必定也就这么点。,3.26,0.45,0.139
babble_15dB__frcrn,funasr,pro_010.wav,你是怎么多出额外的时间来过自己的生活？,3.01,0.43,0.145
babble_15dB__frcrn,funasr,pro_011.wav,我的意思是两点睡十呃，十点起。,3.01,0.43,0.144
babble_15dB__frcrn,funasr,pro_012.wav,跟八点是六点起。,2.07,0.38,0.185
babble_15dB__frcrn,funasr,pro_013.wav,我的个人是可以支配的。,2.07,0.38,0.182
babble_15dB__frcrn,funasr,pro_014.wav,异长时间是一致的，没错吧。,1.73,0.37,0.212
babble_15dB__frcrn,funasr,pro_015.wav,我说了两个小时。,1.21,0.33,0.269
babble_5dB__frcrn,funasr,con_001.wav,一个时间段里拥有自己。,3.77,1.72,0.456
babble_5dB__frcrn,funasr,con_002.wav,给我刷短频呢。,2.92,0.46,0.157
babble_5dB__frcrn,funasr,con_003.wav,稍微结束。,1.90,0.38,0.198
babble_5dB__frcrn,funasr,con_004.wav,胡洛芬呃，程咬。,1.90,0.38,0.198
babble_5dB__frcrn,funasr,con_005.wav,都晚睡晚洗手。,2.15,0.33,0.152
babble_5dB__frcrn,funasr,con_006.wav,你是骗了。,2.15,0.35,0.161
babble_5dB__frcrn,funasr,con_007.wav,因为你可以早睡早起。,1.56,0.37,0.238
babble_5dB__frcrn,funasr,con_008.wav,我还以为我是死，我。,1.64,0.33,0.198
babble_5dB__frcrn,funasr,con_009.wav,,1.39,0.04,0.028
